,Game_result,Citizen,Mafia,Don,Sheriff
1258,город,"[(1, 'Гость'), (2, 'Авара'), (4, 'Грачик'), (5, 'DEADPOOL'), (6, '10 Треф'), (8, 'Плюс')]","[(3, 'Redrik'), (7, 'Вальтер')]","(10, 'Советник')","(9, 'Гость')"
1259,мафия,"[(2, 'Гринго'), (3, 'Гость'), (5, 'Гость'), (7, 'Белка'), (9, 'Lee'), (10, 'Стинг')]","[(4, 'Рокси'), (6, 'Вальтер')]","(8, 'Дутче')","(1, 'Стинго')"
1260,город,"[(1, 'Авара'), (3, 'Red'), (5, 'Дея'), (6, 'Стинг'), (7, 'Гость'), (8, 'Гость')]","[(2, 'Lee'), (4, 'Redrik')]","(10, 'Рокси')","(9, 'Полицейский')"
1261,город,"[(1, 'Белка'), (3, 'Вальтер'), (4, 'Гость'), (5, 'Дея'), (6, 'Рокси'), (10, 'Нил')]","[(8, 'Авара'), (9, 'Lilit')]","(7, 'Гость')","(2, 'Lee')"
1262,город,"[(2, 'Дутче'), (3, 'Гость'), (4, 'Lee'), (5, 'Гость'), (7, 'Гость'), (8, 'Полицейский')]","[(1, 'Авара'), (6, 'Лисичка')]","(10, 'Вальтер')","(9, 'Red')"
1263,город,"[(1, 'Дея'), (2, 'Red'), (5, 'Гость'), (8, 'Белка'), (9, 'Дутче'), (10, 'Полицейский')]","[(3, 'Lilit'), (6, 'Гость')]","(4, 'Рокси')","(7, 'Стинг')"
1264,мафия,"[(2, 'Гость'), (4, 'Дутче'), (5, 'Гость'), (6, 'Гость'), (9, 'Lee'), (10, 'Гость')]","[(1, 'Lilit'), (3, 'Гость')]","(8, 'Вальтер')","(7, 'Гость')"
1265,мафия,"[(1, 'Red'), (2, 'Чайка'), (6, 'Стинго'), (7, 'Рейли'), (8, 'Гость'), (9, 'Рокси')]","[(5, 'Дутче'), (10, 'Урфин')]","(4, 'Вальтер')","(3, 'Гость')"
1266,город,"[(1, 'Гость'), (2, 'Лучистая'), (3, 'Ильич'), (5, 'Гость'), (6, 'Гость'), (9, 'Стинго')]","[(7, 'Red'), (8, 'Чайка')]","(4, 'Рейли')","(10, 'Гость')"
1267,город,"[(1, 'Строитель'), (2, 'Гость'), (4, 'Lee'), (5, 'Гость'), (8, 'Лучистая'), (9, 'Урфин')]","[(3, 'Рокси'), (10, 'Вальтер')]","(6, 'Дутче')","(7, 'Рейли')"
1268,мафия,"[(1, 'Рокси'), (4, 'Red'), (6, 'Гость'), (7, 'Гость'), (8, 'Дутче'), (9, 'Урфин')]","[(3, 'Полицейский'), (5, 'Рейли')]","(2, 'Чайка')","(10, 'Лучистая')"
1269,мафия,"[(2, 'Грачик'), (3, 'Гринго'), (4, 'Плюс'), (7, 'Экси'), (9, 'Рокси'), (10, 'Советник')]","[(1, 'Урфин'), (5, 'Вальтер')]","(6, 'Redrik')","(8, 'Провокатор')"
1270,мафия,"[(3, 'Джесс'), (4, 'Стинг'), (5, 'Плюс'), (6, 'Гость'), (7, 'Lee'), (10, 'Провокатор')]","[(2, 'Гринго'), (8, 'Redrik')]","(9, 'Урфин')","(1, 'Советник')"
1271,город,"[(1, 'Урфин'), (2, 'Джесс'), (4, 'Экси'), (5, 'Советник'), (7, 'Lee'), (10, 'Рокси')]","[(6, 'Вальтер'), (8, 'Стинг')]","(9, 'Гость')","(3, 'Грачик')"
1272,мафия,"[(1, 'Лучистая'), (2, 'Гость'), (3, 'Гость'), (5, 'Рокси'), (8, 'Плюс'), (9, 'Чайка')]","[(6, 'Lee'), (10, 'Урфин')]","(4, 'Ильич')","(7, 'Стинго')"
1273,город,"[(2, 'Гость'), (3, 'Lee'), (4, 'Чайка'), (6, 'Дутче'), (9, 'Гость'), (10, 'Ильич')]","[(1, '10 Треф'), (5, 'Гость')]","(8, 'Вальтер')","(7, 'Рокси')"
1274,город,"[(1, 'Redrik'), (2, 'Стинг'), (4, 'Урфин'), (5, 'Рокси'), (6, 'Джесс'), (8, '10 Треф')]","[(3, 'Грачик'), (7, 'Вальтер')]","(9, 'Гринго')","(10, 'Lee')"
1275,мафия,"[(2, 'Урфин'), (3, 'Плюс'), (4, 'Советник'), (5, 'Lee'), (9, 'Провокатор'), (10, 'Вальтер')]","[(6, 'Гринго'), (8, 'Грачик')]","(7, 'Рокси')","(1, 'Экси')"
1276,город,"[(1, 'Гость'), (4, 'Полицейский'), (5, 'Урфин'), (7, 'Экси'), (8, 'Гость'), (9, 'Вальтер')]","[(2, 'Red'), (6, 'Лучистая')]","(10, '§~ЭНЕРДЖИ~§')","(3, 'Авара')"
1277,мафия,"[(1, '§~ЭНЕРДЖИ~§'), (2, 'Гость'), (3, 'Авара'), (5, 'Экси'), (9, 'Дутче'), (10, 'Гость')]","[(6, 'Урфин'), (7, 'Рокси')]","(4, 'Полицейский')","(8, 'Лучистая')"
1278,город,"[(1, 'Лучистая'), (3, 'Гость'), (6, 'Авара'), (7, 'Рокси'), (9, '§~ЭНЕРДЖИ~§'), (10, 'Вальтер')]","[(4, 'Red'), (8, 'Экси')]","(2, 'Полицейский')","(5, 'Дутче')"
1279,город,"[(2, 'Гость'), (5, 'Дутче'), (6, 'Полицейский'), (7, 'Рокси'), (8, 'Чешир'), (10, 'Урфин')]","[(1, '§~ЭНЕРДЖИ~§'), (3, 'Авара')]","(9, 'Лучистая')","(4, 'Red')"
1280,город,"[(2, 'Чайка'), (3, 'Redrik'), (5, 'Грачик'), (6, 'ВАЛЛИ'), (7, 'Рейли'), (8, 'Советник')]","[(4, 'Гость'), (9, 'Гость')]","(10, 'Гость')","(1, 'Дутче')"
1281,город,"[(1, 'Гость'), (3, 'Стинг'), (4, 'Гость'), (5, 'Ильич'), (7, 'Red'), (8, 'DEADPOOL')]","[(2, 'Авара'), (6, 'Советник')]","(9, 'Гость')","(10, 'Гость')"
1282,мафия,"[(1, 'Вальтер'), (3, 'Полицейский'), (7, 'Авара'), (8, 'Джесс'), (9, 'Red'), (10, 'Горыныч')]","[(4, '§~ЭНЕРДЖИ~§'), (5, 'DEADPOOL')]","(2, 'Гость')","(6, 'Амур')"
1283,мафия,"[(2, 'Строитель'), (3, 'Урфин'), (5, 'Лучистая'), (8, 'Стинго'), (9, 'Рейли'), (10, 'Гость')]","[(4, '10 Треф'), (7, 'ВАЛЛИ')]","(1, 'Экси')","(6, 'Курлык')"
1284,мафия,"[(1, 'Курлык'), (2, 'Lee'), (3, 'Лучистая'), (5, '10 Треф'), (6, 'Рейли'), (8, 'ВАЛЛИ')]","[(7, 'Гость'), (9, 'Дея')]","(10, 'Red')","(4, 'Рокси')"
1285,город,"[(1, 'Гость'), (2, 'Гость'), (3, 'Lee'), (4, 'Курлык'), (7, 'Рокси'), (8, 'Дея')]","[(5, 'Red'), (10, 'Стинго')]","(6, 'Гость')","(9, 'ВАЛЛИ')"
1286,мафия,"[(1, 'Вальтер'), (4, 'Горыныч'), (5, 'Ильич'), (6, '§~ЭНЕРДЖИ~§'), (8, 'Гость'), (9, 'DEADPOOL')]","[(3, 'Амур'), (10, 'Авара')]","(2, 'Джесс')","(7, 'Стинг')"
1287,мафия,"[(1, 'Чайка'), (2, 'Дутче'), (4, 'Redrik'), (5, 'Рейли'), (7, 'Гость'), (8, 'Грачик')]","[(9, 'ВАЛЛИ'), (10, 'Lee')]","(6, 'Горыныч')","(3, 'Гость')"
1288,мафия,"[(1, 'Гость'), (2, 'Советник'), (5, 'Гость'), (7, 'Чайка'), (8, '10 Треф'), (10, 'Стинг')]","[(4, 'Гость'), (9, 'Lee')]","(6, 'Ильич')","(3, 'Гость')"
1289,мафия,"[(3, 'German'), (5, 'Сказка'), (6, 'Стихия'), (8, 'Rasta'), (9, 'Корица'), (10, 'Chocolate')]","[(1, 'Малинка'), (2, 'Пряник')]","(4, 'Голд')","(7, 'Марсианин')"
1290,город,"[(1, 'Пряник'), (2, 'Рапунцель'), (3, 'Корица'), (6, 'Сказка'), (8, 'Гость'), (10, 'German')]","[(4, 'Tina'), (9, 'Марсианин')]","(5, 'Стихия')","(7, 'Chocolate')"
1291,мафия,"[(1, 'Как так'), (2, 'Сказка'), (6, 'German'), (8, 'Chocolate'), (9, 'Рапунцель'), (10, 'Пряник')]","[(3, 'Кольт'), (5, 'Марсианин')]","(7, 'Rasta')","(4, 'Стихия')"
1292,мафия,"[(3, 'Кальян'), (4, 'Рапунцель'), (5, 'Кольт'), (6, 'Малинка'), (7, 'Как так'), (10, 'Гость')]","[(2, 'Гость'), (8, 'Куzнец')]","(1, 'Кудрявая')","(9, 'Гость')"
1293,мафия,"[(2, 'Малинка'), (3, 'Гость'), (5, 'Клайд'), (7, 'Гость'), (8, 'Рапунцель'), (10, 'Гость')]","[(4, 'Куzнец'), (6, 'Как так')]","(9, 'Гость')","(1, 'Кальян')"
1294,мафия,"[(2, 'Кольт'), (3, 'Тирион'), (4, 'Стихия'), (5, 'Кудрявая'), (9, 'Гость'), (10, 'Как так')]","[(7, 'Рапунцель'), (8, 'Сказка')]","(6, 'Клайд')","(1, 'Корица')"
1295,город,"[(1, 'Rasta'), (5, 'Сказка'), (6, 'Корица'), (7, 'Марсианин'), (8, 'Стихия'), (9, 'Пряник')]","[(2, 'Кудрявая'), (10, 'Гость')]","(4, 'Chocolate')","(3, 'German')"
1296,город,"[(3, 'Сенька'), (5, 'Vanilka'), (6, 'Гость'), (7, 'Как так'), (8, 'Кальян'), (10, 'Кольт')]","[(1, 'German'), (2, 'Гость')]","(4, 'Тори')","(9, 'Пряник')"
1297,мафия,"[(2, 'Гость'), (4, 'Как так'), (6, 'Клайд'), (7, 'Пряник'), (8, 'Гость'), (10, 'Гость')]","[(3, 'Vanilka'), (5, 'Рапунцель')]","(1, 'Марсианин')","(9, 'Малинка')"
1298,город,"[(1, 'Клайд'), (3, 'Пряник'), (4, 'Как так'), (6, 'Кольт'), (8, 'Марсианин'), (9, 'Корица')]","[(2, 'Рапунцель'), (7, 'Тирион')]","(10, 'Vanilka')","(5, 'Кудрявая')"
1299,мафия,"[(2, 'Кудрявая'), (4, 'Кольт'), (5, 'Рапунцель'), (6, 'Марсианин'), (9, 'Как так'), (10, 'Гость')]","[(3, 'Mr.FOX'), (7, 'Пряник')]","(8, 'Vanilka')","(1, 'Гость')"
1300,город,"[(2, 'Гость'), (3, 'Гость'), (4, 'Кудрявая'), (5, 'Клайд'), (8, 'Как так'), (10, 'Марсианин')]","[(1, 'Сенька'), (6, 'Пряник')]","(7, 'Гость')","(9, 'Кольт')"
1301,мафия,"[(5, 'Клайд'), (6, 'Гость'), (7, 'Гость'), (8, 'Корица'), (9, 'Пряник'), (10, 'Lolita')]","[(2, 'Гость'), (3, 'Гость')]","(1, 'Rasta')","(4, 'Марсианин')"
1302,мафия,"[(4, 'Гость'), (5, 'Rasta'), (6, 'Кольт'), (7, 'Пряник'), (8, 'Lolita'), (10, 'Сенька')]","[(1, 'Гость'), (3, 'Гость')]","(9, 'Как так')","(2, 'Кудрявая')"
1303,мафия,"[(2, 'Корица'), (3, 'Сенька'), (4, 'Rasta'), (6, 'Lolita'), (7, 'Пряник'), (9, 'Марсианин')]","[(1, 'Гость'), (5, 'Гость')]","(10, 'Клайд')","(8, 'Как так')"
1304,город,"[(1, 'Марсианин'), (2, 'Клайд'), (4, 'Как так'), (6, 'Корица'), (8, 'Гость'), (9, 'Кудрявая')]","[(3, 'Кольт'), (5, 'Пряник')]","(10, 'Гость')","(7, 'Lolita')"
1305,мафия,"[(1, 'Как так'), (6, 'Гость'), (7, 'Клайд'), (8, 'Тирион'), (9, 'Марсианин'), (10, 'Кудрявая')]","[(3, 'Гладиолус'), (5, 'Гость')]","(4, 'Rasta')","(2, 'Пряник')"
1306,мафия,"[(1, 'Гладиолус'), (4, 'Гость'), (5, 'Тирион'), (8, 'German'), (9, 'Как так'), (10, 'Кальян')]","[(6, 'Гость'), (7, 'Клайд')]","(3, 'Гость')","(2, 'Кудрявая')"
1307,город,"[(2, 'Гость'), (3, 'Гость'), (4, 'Chocolate'), (5, 'German'), (8, 'Корица'), (10, 'Rasta')]","[(6, 'Пряник'), (7, 'Гость')]","(9, 'Куzнец')","(1, 'Марсианин')"
1308,мафия,"[(1, 'Пряник'), (2, 'Кудрявая'), (5, 'Кальян'), (6, 'Chokolate'), (7, 'Куzнец'), (8, 'Тирион')]","[(3, 'Корица'), (10, 'Как так')]","(9, 'Гость')","(4, 'Гладиолус')"
1309,мафия,"[(1, 'Tina'), (4, 'Кальян'), (5, 'Кудрявая'), (8, 'Корица'), (9, 'Тирион'), (10, 'Марсианин')]","[(3, 'Клайд'), (7, 'Гладиолус')]","(2, 'Гость')","(6, 'Гость')"
1310,мафия,"[(1, 'Chocolate'), (2, 'Rasta'), (6, 'Гость'), (7, 'German'), (9, 'Пряник'), (10, 'Tina')]","[(4, 'Куzнец'), (5, 'Гость')]","(3, 'Как так')","(8, 'Гость')"
1311,город,"[(1, 'Куzнец'), (4, 'Rasta'), (5, 'Chocolate'), (7, 'Гость'), (9, 'Пряник'), (10, 'Tina')]","[(3, 'Корица'), (8, 'Марсианин')]","(2, 'Кудрявая')","(6, 'Гость')"
1312,город,"[(2, 'Марсианин'), (5, 'Сказка'), (7, 'Гость'), (8, 'Малинка'), (9, 'Куzнец'), (10, 'Гладиолус')]","[(1, 'Тирион'), (3, 'Клайд')]","(4, 'Гость')","(6, 'Гость')"
1313,мафия,"[(2, 'Кальян'), (3, 'Гость'), (4, 'Пряник'), (6, 'Rasta'), (9, 'Малинка'), (10, 'Lolita')]","[(5, 'Сказка'), (8, 'Сенька')]","(7, 'Кудрявая')","(1, 'Корица')"
1314,город,"[(2, 'Клайд'), (3, 'Как так'), (4, 'Гость'), (5, 'Тирион'), (6, 'Tina'), (10, 'Гость')]","[(7, 'Гость'), (9, 'Марсианин')]","(8, 'Гладиолус')","(1, 'Куzнец')"
1315,город,"[(2, 'Гладиолус'), (3, 'Кудрявая'), (5, 'Tina'), (6, 'Сказка'), (9, 'Малинка'), (10, 'Куzнец')]","[(4, 'Тирион'), (8, 'Сенька')]","(7, 'Клайд')","(1, 'Гость')"
1316,мафия,"[(1, 'Корица'), (2, 'Кудрявая'), (3, 'Rasta'), (6, 'Lolita'), (7, 'Сенька'), (8, 'Гладиолус')]","[(9, 'Как так'), (10, 'Пряник')]","(5, 'Sophie')","(4, 'Tina')"
1317,город,"[(2, 'Lucky'), (3, 'Гость'), (4, 'Rasta'), (5, 'Sophie'), (8, 'Гость'), (10, 'Гость')]","[(6, 'Lolita'), (9, 'Корица')]","(7, 'Марсианин')","(1, 'Пряник')"
1318,мафия,"[(1, 'Lolita'), (2, 'Корица'), (5, 'Пряник'), (8, 'Tina'), (9, 'Гость'), (10, 'Кудрявая')]","[(4, 'Как так'), (6, 'Rasta')]","(3, 'Sophie')","(7, 'Гость')"
1319,мафия,"[(3, 'Гость'), (4, 'Сенька'), (6, 'Тирион'), (7, 'Гладиолус'), (8, 'Rasta'), (10, 'Марсианин')]","[(1, 'Sophie'), (5, 'Гость')]","(9, 'Пряник')","(2, 'Гость')"
1320,мафия,"[(2, 'Гость'), (4, 'Гость'), (6, 'Клайд'), (7, 'Марсианин'), (8, 'Гладиолус'), (10, 'Гость')]","[(5, 'Тирион'), (9, 'Куzнец')]","(1, 'Как так')","(3, 'Sophie')"
1321,мафия,"[(1, 'Малинка'), (2, 'Кольт'), (6, 'Гость'), (8, 'Как так'), (9, 'Сказка'), (10, 'Сенька')]","[(3, 'Гость'), (4, 'Пряник')]","(7, 'Гость')","(5, 'Тирион')"
1322,мафия,"[(2, 'Кудрявая'), (4, 'Как так'), (7, 'Клайд'), (8, 'Пряник'), (9, 'Тирион'), (10, 'Гость')]","[(1, 'Гость'), (6, 'Гость')]","(3, 'Малинка')","(5, 'Рапунцель')"
1323,город,"[(1, 'Гость'), (3, 'Гость'), (6, 'Куzнец'), (8, 'Гость'), (9, 'Гость'), (10, 'Гость')]","[(4, 'Кудрявая'), (5, 'Клайд')]","(7, 'Рапунцель')","(2, 'Гость')"
1324,город,"[(3, 'Пряник'), (4, 'Chocolate'), (5, 'Гость'), (7, 'Тирион'), (9, 'Сказка'), (10, 'Гость')]","[(1, 'Сенька'), (8, 'Гость')]","(6, 'Как так')","(2, 'Малинка')"
1325,мафия,"[(3, 'Гость'), (5, 'Как так'), (6, 'Rasta'), (7, 'Рапунцель'), (8, 'Малинка'), (10, 'Корица')]","[(2, 'Тирион'), (9, 'Пряник')]","(1, 'Кудрявая')","(4, 'Chocolate')"
1326,мафия,"[(2, 'Lucky'), (3, 'Chocolate'), (5, 'Гость'), (7, 'Rasta'), (8, 'Кудрявая'), (9, 'Сказка')]","[(4, 'Пряник'), (10, 'Клайд')]","(1, 'Кальян')","(6, 'Сенька')"
1327,город,"[(1, 'German'), (5, 'Тирион'), (6, 'Малинка'), (7, 'Куzнец'), (8, 'Марсианин'), (9, 'Гость')]","[(4, 'Гость'), (10, 'Как так')]","(2, 'Рапунцель')","(3, 'Корица')"
1328,город,"[(1, 'Куzнец'), (2, 'Кальян'), (4, 'Гость'), (6, 'Марсианин'), (9, 'Рапунцель'), (10, 'German')]","[(5, 'Кудрявая'), (8, 'Клайд')]","(7, 'Rasta')","(3, 'Корица')"
1329,мафия,"[(1, 'Корица'), (3, 'Рапунцель'), (5, 'German'), (7, 'Тирион'), (8, 'Кальян'), (10, 'Малинка')]","[(2, 'Как так'), (4, 'Rasta')]","(6, 'Куzнец')","(9, 'Сенька')"
1330,город,"[(2, 'Кудрявая'), (4, 'Клайд'), (7, 'Гость'), (8, 'Гость'), (9, 'Марсианин'), (10, 'Пряник')]","[(3, 'Chocolate'), (5, 'Гость')]","(1, 'Гость')","(6, 'Сказка')"
1331,город,"[(1, 'Гость'), (2, 'Гость'), (5, 'Гость'), (6, 'Гость'), (7, 'Armani'), (8, 'Гость')]","[(3, 'Факел'), (9, 'Гость')]","(4, 'Гость')","(10, 'Гари')"
1332,мафия,"[(2, 'Гость'), (3, 'Гость'), (4, 'Гость'), (5, 'Italo'), (8, 'Гость'), (9, 'Гость')]","[(6, 'Гари'), (7, 'Училка')]","(10, 'Armani')","(1, 'Igoran')"
1333,мафия,"[(3, 'Факел'), (6, 'Гари'), (7, 'Гость'), (8, 'Гость'), (9, 'Igoran'), (10, 'Училка')]","[(1, 'Italo'), (4, 'Гость')]","(2, 'Armani')","(5, 'Гость')"
1334,мафия,"[(2, 'Гость'), (3, 'Igoran'), (4, 'Гость'), (6, 'Luna'), (8, 'Гари'), (9, 'Пехотинец')]","[(5, 'Училка'), (7, 'Гость')]","(10, 'Armani')","(1, 'Italo')"
1335,город,"[(1, 'Гость'), (2, 'Гость'), (3, 'Luna'), (8, 'Armani'), (9, 'Гость'), (10, 'Гари')]","[(5, 'Italo'), (7, 'Пехотинец')]","(4, 'Училка')","(6, 'Igoran')"
1336,мафия,"[(1, 'Italo'), (3, 'Факел'), (5, 'Igoran'), (6, 'Пехотинец'), (7, 'Гари'), (10, 'Luna')]","[(2, 'Училка'), (9, 'Гость')]","(8, 'Armani')","(4, 'Гость')"
1337,мафия,"[(2, 'Luna'), (4, 'Гость'), (5, 'Italo'), (8, 'Igoran'), (9, 'Гари'), (10, 'Гость')]","[(3, 'Пехотинец'), (7, 'Училка')]","(1, 'Факел')","(6, 'Armani')"
1338,мафия,"[(1, 'Гость'), (3, 'Гость'), (5, 'Факел'), (6, 'Гость'), (8, 'Удача'), (9, 'Гость')]","[(4, 'Igoran'), (10, 'Пехотинец')]","(7, 'Училка')","(2, 'Гость')"
1339,город,"[(1, 'Факел'), (2, 'Igoran'), (4, 'Гость'), (7, 'Пехотинец'), (8, 'Italo'), (10, 'Училка')]","[(3, 'Гость'), (6, 'Гость')]","(5, 'Гость')","(9, 'Гари')"
1340,город,"[(1, 'Luna'), (5, 'Училка'), (6, 'Гари'), (7, 'Гость'), (8, 'Гость'), (10, 'Удача')]","[(2, 'Armani'), (3, 'Мирный воин')]","(9, 'Гость')","(4, 'Гость')"
1341,мафия,"[(2, 'Luna'), (4, 'Гость'), (5, 'Гость'), (6, 'Факел'), (8, 'Удача'), (10, 'Мирный воин')]","[(1, 'Гость'), (3, 'Igoran')]","(7, 'Гость')","(9, 'Гари')"
1342,мафия,"[(2, 'Гость'), (4, 'Гость'), (5, 'Igoran'), (6, 'Училка'), (7, 'Гость'), (10, 'Факел')]","[(3, 'Гари'), (8, 'Armani')]","(9, 'Гость')","(1, 'Мирный воин')"
1343,мафия,"[(4, 'Luna'), (5, 'Armani'), (7, 'Факел'), (8, 'Гость'), (9, 'Мирный воин'), (10, 'Igoran')]","[(1, 'Гари'), (3, 'Училка')]","(6, 'Гость')","(2, 'Гость')"
1344,мафия,"[(1, 'Armani'), (2, 'Luna'), (5, 'Удача'), (7, 'Igoran'), (8, 'Пехотинец'), (9, 'Гость')]","[(6, 'Italo'), (10, 'Мирный воин')]","(3, 'Училка')","(4, 'Факел')"
1345,город,"[(1, 'Italo'), (2, 'Училка'), (4, 'Мирный воин'), (5, 'Факел'), (9, 'Armani'), (10, 'Удача')]","[(6, 'Гость'), (7, 'Luna')]","(8, 'Гость')","(3, 'Пехотинец')"
1346,мафия,"[(4, 'Italo'), (5, 'Гость'), (6, 'Училка'), (7, 'Мирный воин'), (8, 'Luna'), (10, 'Удача')]","[(1, 'Пехотинец'), (3, 'Факел')]","(2, 'Igoran')","(9, 'Гость')"
1347,город,"[(1, 'Пехотинец'), (3, 'Гость'), (7, 'Факел'), (8, 'Luna'), (9, 'Armani'), (10, 'Мирный воин')]","[(5, 'Гость'), (6, 'Гость')]","(4, 'Italo')","(2, 'Igoran')"
